11311.9753441,28553119605.2,201307630424,17795975.0,17795975.0,0.72,5.09,-13.49,17700.62645107,11238.98,11300.9,11300.9,11300.9
11313.4042536,28313474577.8,201334043528,17796062.0,17796062.0,0.62,5.1,-13.47,17689.62172628,11240.23,11249.29,11249.29,11249.29
11275.0539004,28228979143.4,200651558265,17796062.0,17796062.0,0.28,4.71,-13.75,17639.00332313,11241.61,11272.13,11272.13,11272.13
11278.8265796,28251562930.2,200719407664,17796125.0,17796125.0,0.34,4.73,-13.71,17617.88204109,11242.59,11266.25,11266.25,11266.25
11289.7175328,28231590900.2,200913224428,17796125.0,17796125.0,0.42,4.81,-13.61,17524.72454529,11245.33,11313.63,11313.63,11313.63
11354.6818388,28297892380.3,202069337339,17796125.0,17796125.0,0.82,5.4,-13.11,17568.12351579,11247.65,11372.83,11372.83,11372.83
11380.4711319,28411228735.5,202528707900,17796162.0,17796162.0,0.8,5.62,-12.91,17558.26026098,11248.95,11409.15,11409.15,11409.15
11377.1535354,28479006271.3,202469815318,17796175.0,17796175.0,0.71,5.56,-12.93,17561.84590512,11252.19,11371.84,11371.84,11371.84
11390.4304632,28238011962.3,202706093848,17796175.0,17796175.0,0.87,5.68,-12.83,17403.53262815,11258.97,11369.92,11369.92,11369.92
11365.3435771,28168040584.7,202259643233,17796175.0,17796175.0,0.76,5.45,-13.03,17402.08996167,11260.29,11351.88,11351.88,11351.88
11366.2793758,28150688620.9,202276296871,17796175.0,17796175.0,0.73,5.47,-13.02,17381.61269246,11261.55,11377.68,11377.68,11377.68
11340.002451,28122313344.2,201808668118,17796175.0,17796175.0,0.21,5.21,-13.22,17324.32710904,11263.96,11335.23,11335.23,11335.23
11357.8709475,28150660716.1,202126795304,17796187.0,17796187.0,0.02,5.37,-13.09,17302.87605503,11265.99,11378.99,11378.99,11378.99
11374.473874,28191914393.7,202422264088,17796187.0,17796187.0,-0.07,5.55,-12.97,17303.79446248,11268.74,11384.93,11384.93,11384.93
11398.1411856,28259714427.0,202843736945,17796212.0,17796212.0,0.11,5.8,-12.79,17312.48827146,11269.55,11405.16,11405.16,11405.16
11394.0026923,28099436364.6,202770087441,17796212.0,17796212.0,0.14,5.83,-12.83,17307.45674765,11271.06,11427.33,11427.33,11427.33
11433.8783601,28150229317.4,203479723279,17796212.0,17796212.0,0.59,6.28,-12.54,17251.04610634,11275.10,11452.24,11452.24,11452.24
11501.0841751,28291904308.7,204676307264,17796262.0,17796262.0,1.3,6.93,-12.03,17602.01893312,11283.57,11728.11,11728.11,11728.11
11782.732486,29205330507.7,209688594397,17796262.0,17796262.0,3.73,9.5,-9.86,17979.39061633,11297.85,11897.15,11897.15,11897.15
11879.3878048,29644515925.5,211408852206,17796275.0,17796275.0,4.56,10.33,-9.11,18262.06277861,11308.96,11899.35,11899.35,11899.35
11874.8192127,29786287931.9,211327548284,17796275.0,17796275.0,4.36,10.09,-9.12,18696.37060954,11325.40,11935.98,11935.98,11935.98
11895.2059217,29915835198.8,211690355764,17796275.0,17796275.0,4.37,10.04,-8.92,18893.03201833,11333.49,11879.6,11879.6,11879.6
11854.9858515,29994427380.4,210974588334,17796275.0,17796275.0,3.82,9.43,-9.18,18940.27435847,11336.38,11909.13,11909.13,11909.13
11879.6158846,30124128183.7,211413208167,17796300.0,17796300.0,3.71,9.53,-8.97,18943.05687492,11339.60,11859.93,11859.93,11859.93
11902.2197707,30247885532.2,211815473705,17796300.0,17796300.0,2.7,9.47,-8.74,18995.24842299,11344.03,11978.37,11978.37,11978.37
11934.8491064,30457687157.2,212396155152,17796300.0,17796300.0,1.65,9.45,-8.44,19103.89437787,11350.38,11937.63,11937.63,11937.63
11948.5012721,30614653015.4,212639113189,17796300.0,17796300.0,0.67,9.27,-8.28,19199.81639152,11354.84,11950.98,11950.98,11950.98
11958.5501684,30767165189.0,212817946362,17796300.0,17796300.0,0.54,9.09,-8.15,19386.88432346,11364.96,11964.56,11964.56,11964.56
11986.6544597,30529177893.0,213318841934,17796362.0,17796362.0,0.77,9.23,-7.9,19328.27864941,11376.30,11993.83,11993.83,11993.83
11929.3058001,30526373529.7,212298244427,17796362.0,17796362.0,0.33,8.43,-8.28,19358.99511008,11386.30,11908.83,11908.83,11908.83
11921.6180174,30451266135.6,212162025944,17796412.0,17796412.0,0.19,8.04,-8.27,19218.01455135,11391.05,11910.19,11910.19,11910.19
11893.2173358,30349247289.4,211656595713,17796412.0,17796412.0,-0.2,7.5,-8.41,18948.45834253,11395.54,11871.35,11871.35,11871.35
11892.2993135,30356522571.4,211640710118,17796450.0,17796450.0,-0.41,7.26,-8.3,18928.00044700,11398.59,11896.71,11896.71,11896.71
11876.867755,30299197965.3,211366083158,17796450.0,17796450.0,-0.59,6.99,-8.35,18783.82858014,11401.20,11840.71,11840.71,11840.71
11854.9913263,30212001632.7,210976760389,17796450.0,17796450.0,-0.95,6.52,-8.38,18571.54013679,11405.69,11860.35,11860.35,11860.35
11848.4556421,29731283274.2,210860448412,17796450.0,17796450.0,-0.94,6.19,-8.3,18430.54590873,11407.53,11829.84,11829.84,11829.84
11839.9579929,29683737163.9,210709362502,17796462.0,17796462.0,-0.86,5.82,-8.25,18243.75991199,11410.44,11883.35,11883.35,11883.35
11886.6096604,29771765308.1,211539597130,17796462.0,17796462.0,-0.3,6.1,-7.82,18185.87309582,11411.76,11924.36,11924.36,11924.36
11898.1918696,29774137279.4,211745719476,17796462.0,17796462.0,0.01,5.97,-7.61,18000.84035379,11414.18,11882.11,11882.11,11882.11
11896.7390649,29664226587.8,211720614187,17796525.0,17796525.0,0.12,5.82,-7.49,17943.73679576,11416.99,11932.92,11932.92,11932.92
11921.0428013,29652234229.2,212153136239,17796525.0,17796525.0,0.42,5.95,-7.16,17981.55554699,11421.29,11922.41,11922.41,11922.41
11903.1064991,29363117898.1,211834075226,17796537.0,17796537.0,0.42,5.72,-7.16,18074.28966100,11428.41,11909.84,11909.84,11909.84
11917.0186915,29212013859.2,212081664073,17796537.0,17796537.0,0.53,5.81,-6.91,18003.83027430,11433.67,11960.58,11960.58,11960.58
